縣市別,行政區,街道名稱及範圍,路寬(m),臨街關係,用途類別,構造種類,建築完成年月,移轉日期,總樓層數,移轉層數,土地使用分區,移轉土地面積(坪),移轉房屋面積(坪),總價(萬元),單價(萬元/坪)
宜蘭縣,宜蘭市,擺厘路-位於自強路與進士路間,16,裡地,透天住宅,鋼筋混凝土造,０８２１１,093年04月,4,全,住宅區,28.74,60.76,600,9.87
宜蘭縣,宜蘭市,擺厘路-宜中路與進士路間,15,臨街地,透天住宅,鋼筋混凝土加強磚造,０６９１２,095年01月,2,全,住宅區,38.12,32.97,490,14.86
宜蘭縣,宜蘭市,擺厘路-神農路1段與健康路2段間,15,臨街地,店面（店舖）,鋼筋混凝土造,０９８０４,098年04月,3,全,住宅區,26.92,65.58,2000,30.50
宜蘭縣,宜蘭市,擺厘路-神農路與健康路間,15,臨街地,透天住宅,鋼筋混凝土加強磚造,０６８０７,095年04月,2,全,住宅區,192.39,119.54,3800,31.79
宜蘭縣,宜蘭市,擺厘路-神農路與健康路間,10,臨街地,店面(店舖),鋼筋混凝土加強磚造,０７７０８,095年04月,2,全,住宅區,53.24,66.69,1680,25.19
宜蘭縣,宜蘭市,擺厘路-健康路與進士路間,15,臨街地,店面(店舖),鋼筋混凝土加強磚造,０６６０５,095年12月,2,全,住宅區,23.29,38.41,740,19.27
宜蘭縣,宜蘭市,擺厘路-進士路與自強路間,15,臨街地,透天住宅,鋼筋混凝土造,０９９０７,100年07月,3,全,住宅區,39.89,75.60,2000,26.46
宜蘭縣,宜蘭市,擺厘路-進士路與健康路1段間,15,裡地,住宅區,鋼筋混凝土加強磚造,０６６０５,100年12月,2,全,透天住宅,25.11,30.03,825,27.47
宜蘭縣,宜蘭市,擺厘路-進士路與健康路1段間,15,臨街地,住宅區,鋼筋混凝土造,０９９０７,100年12月,3,全,透天住宅,38.66,73.75,2020,27.39
宜蘭縣,宜蘭市,擺厘路-進士路與健康路間,15,裡地,透天住宅,鋼筋混凝土加強磚造,０６６０５,095年09月,2,全,住宅區,36.60,38.27,635,16.59
宜蘭縣,宜蘭市,擺厘路-擺厘路11巷內,15,裡地,透天住宅,鋼筋混凝土加強磚造,０６６１１,101年01月,2,全,住宅區,31.16,36.98,604,16.33
宜蘭縣,宜蘭市,擺厘路-擺厘路15巷內,15,裡地,透天住宅,鋼筋混凝土加強磚造,０７８０４,101年04月,2,全,住宅區,43.56,56.68,950,16.76
宜蘭縣,宜蘭市,舊城北路-力新路與中山路間,12,裡地,透天住宅,鋼筋混凝土加強磚造,０６００６,093年07月,3,全,住宅區,70.78,104.48,800,7.66
宜蘭縣,宜蘭市,舊城北路-力新路與崇聖街間,12,裡地,透天住宅,鋼筋混凝土加強磚造,０６５０８,095年04月,2,全,住宅區,20.87,32.43,300,9.25
宜蘭縣,宜蘭市,舊城北路-力新路與崇聖街間,12,臨街地,透天住宅,鋼筋混凝土加強磚造,０６２０３,096年01月,3,全,住宅區,42.35,91.10,1100,12.07
宜蘭縣,宜蘭市,舊城北路-西後街與碧霞街間,12,臨街地,透天住宅,鋼筋混凝土造,０９８０３,098年04月,4,全,住宅區,33.03,58.00,1360,23.45
宜蘭縣,宜蘭市,舊城北路-西後街與碧霞街間,12,臨街地,透天住宅,鋼筋混凝土造,０９８０３,099年07月,3,全,住宅區,30.26,64.29,1080,16.80
宜蘭縣,宜蘭市,舊城北路-崇聖街與小東路間,12,裡地,透天住宅,木造,０３９０１,095年01月,1,全,住宅區,34.18,5.75,200,34.78
宜蘭縣,宜蘭市,舊城北路-崇聖街與小東路間,12,臨街地,透天住宅,鋼筋混凝土加強磚造,０６１０７,097年07月,3,全,商業區,13.77,33.91,500,14.74
宜蘭縣,宜蘭市,舊城北路-慶和街與碧霞街之間,12,臨街地,透天住宅,鋼筋混凝土造,０９８０３,099年01月,3,全,住宅區,68.42,140.38,2000,14.25
宜蘭縣,宜蘭市,舊城西路-文昌路與城隍街間,12,臨街地,透天住宅,鋼筋混凝土造,０９７０１,098年01月,3,全,商業區,27.83,80.03,950,11.87
宜蘭縣,宜蘭市,舊城西路-同慶街與城隍街間,12,裡地,透天住宅,鋼筋混凝土加強磚造,０６８０７,095年09月,2,全,住宅區,22.65,24.39,200,8.20
宜蘭縣,宜蘭市,舊城西路-城隍街與文昌路間,12,臨街地,透天住宅,鋼筋混凝土造,０９７０１,097年04月,3,全,住宅區,30.25,84.06,1150,13.68
宜蘭縣,宜蘭市,舊城西路-城隍街與文昌路間,12,臨街地,透天住宅,鋼筋混凝土造,０９７０１,097年04月,3,全,商業區,30.25,84.60,1150,13.59
宜蘭縣,宜蘭市,舊城東路-新民路與舊城東路交叉路口,22,路角地,店面(店舖),鋼造,０７６０５,095年01月,1,全,商業區,51.42,60.04,3496.9,58.24
宜蘭縣,宜蘭市,舊城東路-聖後街與新民路間,22,臨街地,店面(店舖),鋼筋混凝土造,０８２１２,095年01月,4,全,住宅區,26.62,93.12,1750,18.79
宜蘭縣,宜蘭市,舊城東路-聖後街與新民路間,15,臨街地,店面(店舖),鋼筋混凝土造,０９６０３,096年04月,3,全,商業區,33.58,79.08,2700,34.14
宜蘭縣,宜蘭市,舊城東路-聖後街與新民路間,22,臨街地,店面（店舖）,鋼筋混凝土造,０６９０２,099年12月,3,全,商業區,15.89,33.57,1300,38.73
宜蘭縣,宜蘭市,鎮平硌-環河北路與鎮平一路間,10,裡地,透天住宅,鋼筋混凝土加強磚造,０７０１０,096年01月,2,全,甲種建築用地,27.53,33.05,300,9.08
宜蘭縣,宜蘭市,鎮平路-民權路與慈航路間,6,裡地,透天住宅,鋼筋混凝土加強磚造,０７１０６,099年07月,2,全,甲種建築用地,40.53,37.36,368,9.85
宜蘭縣,宜蘭市,鎮平路-慈航路與慈航二路間,7,臨街地,透天住宅,鋼筋混凝土加強磚造,０７０１０,097年04月,2,全,甲種建築用地,32.67,35.63,280,7.86
宜蘭縣,宜蘭市,鎮平路-慈航路與慈航三路間,6,裡地,透天住宅,鋼筋混凝土加強磚造,０７０１０,098年04月,2,全,甲種建築用地,22.08,29.58,260,8.79
宜蘭縣,南澳鄉,台9線-南澳社區,20,裡地,透天住宅,加強磚造,０８６１１,094年04月,1,全,住宅區,84.70,22.01,110,5.00
宜蘭縣,南澳鄉,新溪路-武塔國小附近,6,臨街地,透天住宅,加強磚造,０７３０１,101年04月,1,全,乙種建築用地,76.83,21.42,180,8.40
宜蘭縣,員山鄉,三鬮路-三鬮路尚德社區活動中心旁,8,臨街地,農舍,鋼筋混凝土造,０９４０６,094年12月,3,全,農牧用地,272.25,94.84,750,7.91
宜蘭縣,員山鄉,三鬮路-員山路1段與賢德路2段間,8,裡地,透天住宅,鋼筋混凝土造,０８４０２,095年04月,3,全,農牧用地,25.41,60.55,388,6.41
宜蘭縣,員山鄉,三鬮路-賢德路與尚惠路之間林燈舊宅旁,8,臨街地,透天住宅,加強磚造,０６２０２,094年12月,1,全,甲種建築用地,87.72,15.41,300,19.47
宜蘭縣,員山鄉,大安路-大安路近大湖派出所,6,袋地,透天住宅,鋼筋混凝土造,０８５０４,094年07月,3,全,甲種建築用地,26.71,46.25,305,6.59
宜蘭縣,員山鄉,大安路-大安路近大湖派出所,8,裡地,透天住宅,鋼筋混凝土造,０８５０４,094年12月,3,全,甲種建築用地,26.71,46.25,305,6.59
宜蘭縣,員山鄉,大安路-大安路與湖東產業道路之間,8,裡地,透天住宅,鋼筋混凝土加強磚造,０６８１２,096年04月,2,全,甲種建築用地,30.63,34.21,250,7.31
宜蘭縣,員山鄉,大安路-大湖路與大路間,10,裡地,透天住宅,鋼筋混凝土加強磚造,０６８１２,095年01月,2,全,甲種建築用地,30.63,34.21,150,4.38
宜蘭縣,員山鄉,大安路-隘界路與內城路間,6,裡地,透天住宅,鋼筋混凝土造,０８６０１,098年07月,3,全,甲種建築用地,34.11,59.56,402,6.75
宜蘭縣,員山鄉,大安路-隘界路與內城路間,6,裡地,透天住宅,鋼筋混凝土造,０８６０１,098年07月,3,全,甲種建築用地,34.11,59.56,400,6.72
宜蘭縣,員山鄉,大湖十六路-茄苳路與大鬮路間,25,裡地,農牧用地,鋼筋混凝土造,０９９０９,100年12月,3,全,農舍,425.36,118.65,1200,10.11
宜蘭縣,員山鄉,大湖路-大湖路與大安路間,20,裡地,農舍,鋼筋混凝土造,０９５０５,095年04月,2,全,農牧用地,348.02,73.17,850,11.62
宜蘭縣,員山鄉,大湖路-大湖路與山坡地間,20,裡地,農舍,鋼筋混凝土造,０９４０３,094年04月,3,全,農牧用地,240.49,70.90,680,9.59
宜蘭縣,員山鄉,大湖路-大湖路與福德廟間,20,裡地,透天住宅,鋼筋混凝土造,０９３０９,094年01月,2,全,農牧用地,315.34,64.11,550,8.58
宜蘭縣,員山鄉,大湖路-大鬮路與山腳觀光道路間,20,裡地,農舍,鋼筋混凝土造,０９４０８,095年09月,3,全,農牧用地,340.09,99.58,1050,10.54
宜蘭縣,員山鄉,大鬮路-大安路與員山路間,8,裡地,透天住宅,鋼筋混凝土造,０９６０６,096年07月,1,全,農牧用地,470.01,103.95,1120,10.77
宜蘭縣,員山鄉,大鬮路-大揪路與尚德橋附近,8,裡地,透天住宅,鋼筋混凝土造,０８５０４,094年07月,4,全,甲種建築用地,36.60,64.77,335,5.17
宜蘭縣,員山鄉,大鬮路-大鬮路與山腳觀光道路間,8,臨街地,農舍,鋼筋混凝土造,０９５０６,095年09月,3,全,農牧用地,234.03,75.59,750,9.92
宜蘭縣,員山鄉,大鬮路-大鬮路與山腳觀光道路間,8,裡地,農舍,鋼筋混凝土造,０９５０７,095年09月,3,全,農牧用地,319.16,78.01,940,12.05
宜蘭縣,員山鄉,大鬮路-茄苳路與大安路間,6,裡地,透天住宅,鋼筋混凝土造,０９７０４,098年01月,3,全,甲種建築用地,38.93,54.40,470,8.64
宜蘭縣,員山鄉,大鬮路-茄苳路與員山路間,8,裡地,透天住宅,鋼筋混凝土加強磚造,０７１０２,097年04月,2,全,乙種建築用地,27.19,32.79,230,7.01
宜蘭縣,員山鄉,大鬮路-員山路與榮光路間,6,裡地,透天住宅,鋼筋混凝土造,０８５０４,098年07月,4,全,甲種建築用地,36.60,64.77,468.5,7.23
宜蘭縣,員山鄉,山腳觀光道路-大鬮路與大安路間,25,裡地,透天住宅,鋼筋混凝土造,１０１０５,101年04月,3,全,甲種建築用地,52.35,55.69,630,11.31
宜蘭縣,員山鄉,內城路-大安路與大湖路間,6,裡地,透天住宅,鋼筋混凝土造,０９７０４,098年04月,3,全,甲種建築用地,42.45,55.28,480,8.68
宜蘭縣,員山鄉,內城路-山腳觀光道路與大安路間,8,裡地,農舍,鋼筋混凝土造,０９６０８,099年07月,3,全,農牧用地,528.03,148.08,1520,10.26
宜蘭縣,員山鄉,內城路-內城路三元宮旁近榮光路,8,臨街地,透天住宅,鋼筋混凝土加強磚造,０７００７,094年12月,2,全,乙種建築用地,29.04,37.85,220,5.81
宜蘭縣,員山鄉,內城路-內城路近榮民醫院,8,臨街地,透天住宅,鋼筋混凝土加強磚造,０６７０７,094年07月,2,全,乙種建築用地,26.62,42.65,200,4.69
宜蘭縣,員山鄉,內城路-內城路旁（宜18線）與員山路間,8,臨街地,農舍,鋼筋混凝土造,０９５０６,095年09月,1,全,農牧用地,469.48,6.66,380,57.06
宜蘭縣,員山鄉,文化路-文化路北方,12,裡地,透天住宅,鋼筋混凝土造,０８６１１,095年01月,4,全,住宅區,27.65,71.25,580,8.14
宜蘭縣,員山鄉,文化路-文化路近金山西路,12,臨街地,透天住宅,鋼筋混凝土造,０８５１２,094年12月,4,全,住宅區,38.46,87.70,710,8.10
宜蘭縣,員山鄉,文化路-文化路與金山西路之間復興路旁,12,裡地,透天住宅,鋼筋混凝土加強磚造,０８７０７,094年12月,2,全,住宅區,42.72,41.21,500,12.13
宜蘭縣,員山鄉,文化路-文化路與興農路之間,12,袋地,透天住宅,鋼筋混凝土造,０８７０７,094年07月,4,全,住宅區,27.71,67.63,600,8.87
宜蘭縣,員山鄉,文化路-文化路與興農路及員山路之間,12,袋地,透天住宅,鋼筋混凝土造,０８７０７,094年07月,4,全,住宅區,41.45,80.37,645,8.03
宜蘭縣,員山鄉,文化路-文化路與興農路及員山路之間,12,袋地,透天住宅,鋼筋混凝土造,０８７０７,094年07月,4,全,住宅區,27.12,66.27,520,7.85
宜蘭縣,員山鄉,文化路-文化路與興農路及員山路之間,12,裡地,透天住宅,鋼筋混凝土造,０８７０７,094年12月,4,全,住宅區,27.12,66.27,520,7.85
宜蘭縣,員山鄉,文化路-文化路與興農路及員山路之間,12,裡地,透天住宅,鋼筋混凝土造,０８７０７,094年12月,4,全,住宅區,41.45,80.37,645,8.03
宜蘭縣,員山鄉,文化路-金山西路與興農路之間,8,裡地,透天住宅,鋼筋混凝土造,０８７０７,099年01月,4,全,住宅區,27.71,67.74,570,8.41
宜蘭縣,員山鄉,文化路-金山西路與興農路及文化路之間,12,裡地,透天住宅,鋼筋混凝土造,０８６１１,094年12月,4,全,住宅區,28.28,70.38,600,8.53
宜蘭縣,員山鄉,文化路-興農路與金山西路之間,8,臨街地,透天住宅,鋼筋混凝土造,０８５１２,091年04月,4,全,住宅區,29.75,74.67,520,6.96
宜蘭縣,員山鄉,文化路-興農路與金山西路間,8,裡地,透天住宅,鋼筋混凝土造,０８７０７,098年01月,4,全,住宅區,27.71,67.63,580,8.58
宜蘭縣,員山鄉,文化路-興農路與金山西路間,8,裡地,透天住宅,鋼筋混凝土造,０８６１１,098年07月,4,全,住宅區,27.00,70.38,509.5,7.24
宜蘭縣,員山鄉,文化路-興農路與金山西路間,12,裡地,住宅區,鋼筋混凝土造,０８７０７,100年12月,4,全,透天住宅,40.75,67.52,608,9.00
宜蘭縣,員山鄉,北七路-北七路近電信局,8,裡地,透天住宅,鋼筋混凝土加強磚造,０７００１,094年12月,2,全,住宅區,21.91,27.07,300,11.08
宜蘭縣,員山鄉,北七路-北七路與慈惠路之間普照寺附近,8,裡地,透天住宅,鋼筋混凝土造,０９４０５,094年12月,3,全,住宅區,24.35,43.12,420,9.74
宜蘭縣,員山鄉,北七路-金山東路與員山路間,8,裡地,透天住宅,鋼筋混凝土造,０９４０５,097年01月,3,全,住宅區,25.70,51.78,550,10.62
宜蘭縣,員山鄉,北七路-員山路電信局附近,8,裡地,透天住宅,鋼筋混凝土加強磚造,０７００１,094年12月,2,全,住宅區,25.72,26.58,252,9.48
宜蘭縣,員山鄉,北七路-員山路與金山東路間,8,裡地,透天住宅,鋼筋混凝土造,０９５０４,095年12月,3,全,住宅區,30.26,57.07,538,9.43
宜蘭縣,員山鄉,北七路-員山路與金山東路間,8,裡地,透天住宅,鋼筋混凝土造,０９４０８,097年01月,3,全,住宅區,28.55,62.94,580,9.22
宜蘭縣,員山鄉,永同路2段-永廣路與同新路間,15,裡地,甲種建築用地,鋼筋混凝土造,０９２１２,100年12月,3,全,透天住宅,29.43,40.64,340,8.37
宜蘭縣,員山鄉,永同路2段-頭分路與同新路間,12,裡地,透天住宅,鋼筋混凝土造,０９２１２,100年04月,3,全,甲種建築用地,29.65,40.80,400,9.80
宜蘭縣,員山鄉,永同路-永同路（台9甲線）與同新路間,15,裡地,透天住宅,鋼筋混凝土加強磚造,０７３０３,095年09月,2,全,乙種建築用地,33.99,33.86,195,5.76
宜蘭縣,員山鄉,永同路-永同路2段雷公埤附近,15,裡地,透天住宅,鋼筋混凝土加強磚造,０６９０６,094年12月,2,全,乙種建築用地,25.95,36.87,250,6.78
宜蘭縣,員山鄉,永同路-永同路近溫泉路,10,袋地,透天住宅,鋼筋混凝土造,０８４０４,094年07月,4,全,住宅區,23.34,60.05,380,6.33
宜蘭縣,員山鄉,永同路-永同路近雷公埤,10,裡地,透天住宅,鋼筋混凝土加強磚造,０７０１２,094年07月,2,全,一般農業區,26.60,34.03,200,5.88
宜蘭縣,員山鄉,永同路-永同路近讚化宮,10,裡地,透天住宅,鋼筋混凝土加強磚造,０７００７,094年07月,2,全,乙種建築用地,34.06,35.00,220,6.29
宜蘭縣,員山鄉,永同路-永同路近讚化宮,15,裡地,透天住宅,鋼筋混凝土加強磚造,０７００７,094年12月,2,全,乙種建築用地,34.06,35.00,220,6.29
宜蘭縣,員山鄉,永同路-永同路旁,15,裡地,透天住宅,鋼筋混凝土造,０９２１２,095年01月,3,全,甲種建築用地,29.26,40.50,450,11.11
宜蘭縣,員山鄉,永同路-永同路雷公埤附近,10,裡地,透天住宅,鋼筋混凝土,０７００７,094年07月,2,全,乙種建築用地,34.06,35.00,250,7.14
宜蘭縣,員山鄉,永同路-永同路雷公埤附近,10,裡地,透天住宅,鋼筋混凝土造,０８２１１,094年07月,3,全,乙種建築用地,36.77,55.48,305,5.50
宜蘭縣,員山鄉,永同路-永同路雷公埤附近,15,裡地,透天住宅,鋼筋混凝土造,０９２１２,094年12月,3,全,甲種建築用地,29.96,39.18,420,10.72
宜蘭縣,員山鄉,永同路-永同路雷公埤附近,15,裡地,透天住宅,鋼筋混凝土造,０９２１２,094年12月,3,全,甲種建築用地,27.95,38.89,385,9.90
宜蘭縣,員山鄉,永同路-永同路與同心路間,15,裡地,透天住宅,鋼筋混凝土造,０９２１２,096年04月,3,全,甲種建築用地,35.40,42.35,400,9.45
宜蘭縣,員山鄉,永同路-永同路與同新路間,15,裡地,透天住宅,鋼筋混凝土加強磚造,０７２０２,095年12月,2,全,甲種建築用地,60.80,28.01,335,11.96
宜蘭縣,員山鄉,永同路-永同路與宜5線間,15,臨街地,透天住宅,鋼筋混凝土加強磚造,０７０１２,095年01月,3,全,甲種建築用地,26.60,50.44,350,6.94
宜蘭縣,員山鄉,永同路-永同路與枕山路之間,15,裡地,透天住宅,鋼筋混凝土造,０９２１２,094年07月,3,全,一般農業區,27.95,38.89,385,9.90
宜蘭縣,員山鄉,永同路-永同路與員山大郡間,15,臨街地,透天住宅,鋼筋混凝土加強磚造,０７１０７,094年01月,2,全,乙種建築用地,34.10,46.00,320,6.96
宜蘭縣,員山鄉,永同路-永同路與員山第2公墓間,15,裡地,透天住宅,鋼筋混凝土加強磚造,０７００７,094年01月,2,全,乙種建築用地,34.06,35.00,180,5.14
宜蘭縣,員山鄉,永同路-永同路與埤前一路間,15,裡地,農舍,鋼筋混凝土造,０９５０８,095年12月,2,全,農牧用地,312.48,66.14,780,11.79
宜蘭縣,員山鄉,永同路-永同路與埤前三路,15,臨街地,農舍,鋼造,０９５０３,095年04月,1,全,農牧用地,551.15,5.30,578.7,109.19
宜蘭縣,員山鄉,永同路-永同路與雷公埤間,15,裡地,透天住宅,鋼筋混凝土加強磚造,０６９０４,095年04月,2,全,乙種建築用地,26.02,36.87,230,6.24
宜蘭縣,員山鄉,永同路-永同路與蘭城路之間,10,裡地,透天住宅,鋼筋混凝土加強磚造,０９４０７,094年07月,2,全,乙種建築用地,36.00,34.56,250,7.23
宜蘭縣,員山鄉,永同路-永同路與蘭城路之間近三興宮牌樓,10,裡地,透天住宅,鋼筋混凝土加強磚造,０７４１１,094年07月,2,全,乙種建築用地,26.82,34.14,270,7.91
宜蘭縣,員山鄉,永同路-永同路與蘭城路之間近三興宮牌樓,15,裡地,透天住宅,鋼筋混凝土加強磚造,０７４１１,094年12月,2,全,乙種建築用地,26.82,34.14,270,7.91
宜蘭縣,員山鄉,永同路-同新路與永廣路間,15,裡地,透天住宅,鋼筋混凝土造,０８２１１,100年07月,3,全,乙種建築用地,35.40,54.48,460,8.44
宜蘭縣,員山鄉,永同路-同新路與頭份路間,8,裡地,透天住宅,鋼筋混凝土造,０９２１２,097年12月,3,全,甲種建築用地,29.26,40.50,340,8.40
宜蘭縣,員山鄉,永同路-枕山路與永廣路之間,8,裡地,透天住宅,鋼筋混凝土加強磚造,０７０１２,099年01月,2,全,甲種建築用地,26.36,34.03,207.6,6.10
宜蘭縣,員山鄉,永同路-枕山路與新城路之間,8,裡地,透天住宅,鋼筋混凝土造,０９２１２,099年01月,3,全,甲種建築用地,30.27,40.66,314,7.72
宜蘭縣,員山鄉,永同路-員山第二公墓與永同路(台9甲線),15,裡地,透天住宅,鋼筋混凝土加強磚造,０６９０８,096年01月,2,全,乙種建築用地,29.50,29.09,280,9.63
宜蘭縣,員山鄉,永同路-雷公埤及員山大郡附近,15,裡地,透天住宅,鋼筋混凝土加強磚造,０６９０８,094年12月,2,全,乙種建築用地,29.50,29.09,190,6.53
宜蘭縣,員山鄉,永同路-雷公埤及結頭份社區活動中心附近,15,裡地,透天住宅,鋼筋混凝土加強磚造,０６９０４,094年12月,2,全,乙種建築用地,26.91,36.87,232,6.29
宜蘭縣,員山鄉,永同路-雷公埤附近永同路旁,15,裡地,透天住宅,鋼筋混凝土加強磚造,０６９０８,094年12月,2,全,乙種建築用地,32.95,34.64,215,6.21
宜蘭縣,員山鄉,永同路-雷公埤附近臨宜5線,10,裡地,透天住宅,鋼筋混凝土造,０８４０９,094年07月,5,全,乙種建築用地,13.87,30.85,210,6.81
宜蘭縣,員山鄉,永同路-頭份路與同新路間,12,裡地,透天住宅,鋼筋混凝土加強磚造,０６９０４,098年01月,2,全,乙種建築用地,25.43,36.87,190,5.15
宜蘭縣,員山鄉,永同路-頭份路與同新路間,12,裡地,透天住宅,鋼筋混凝土加強磚造,０７００７,098年01月,2,全,乙種建築用地,34.01,35.00,300,8.57
宜蘭縣,員山鄉,永同路-蘭陽軍醫院附近,16,裡地,透天住宅,鋼筋混凝土加強磚造,０７０１２,099年12月,2,全,甲種建築用地,35.93,33.90,200,5.90
宜蘭縣,員山鄉,永金路-員山公園附近,10,臨街地,透天住宅,鋼筋混凝土加強磚造,０８１０２,090年07月,2,全,住宅區,37.95,51.07,390,7.64
宜蘭縣,員山鄉,永廣路-永同路北側,8,裡地,透天住宅,鋼筋混凝土造,０８３０４,096年07月,3,全,甲種建築用地,32.57,52.47,306,5.83
宜蘭縣,員山鄉,永廣路-永同路與頭分路間,8,裡地,透天住宅,鋼筋混凝土造,０８３０４,096年07月,3,全,甲種建築用地,41.49,59.88,390,6.51
宜蘭縣,員山鄉,永廣路-永廣路北側至山麓間,6,裡地,透天住宅,鋼筋混凝土造,０８３０４,100年04月,3,全,甲種建築用地,32.57,52.47,380,7.24
宜蘭縣,員山鄉,永廣路-雷公埤西北方建地,12,裡地,透天住宅,鋼筋混凝土造,０８３０４,095年01月,3,全,甲種建築用地,53.26,50.50,365,7.23
宜蘭縣,員山鄉,石頭厝路-浮洲路與賢好路間,8,裡地,農舍,鋼筋混凝土造,０９３０３,096年04月,1,全,農牧用地,364.91,6.38,480,75.24
宜蘭縣,員山鄉,同新路-永同路與同新路間,8,裡地,透天住宅,鋼筋混凝土加強磚造,０７２０９,095年04月,2,全,甲種建築用地,21.78,22.26,200,8.98
宜蘭縣,員山鄉,同新路-永同路與枕山路間,8,裡地,透天住宅,鋼筋混凝土加強磚造,０７９１１,100年04月,2,全,甲種建築用地,27.54,31.61,250,7.91
宜蘭縣,員山鄉,同新路-永同路與埤前二路間,6,裡地,透天住宅,鋼筋混凝土加強磚造,０７２１１,100年07月,2,全,甲種建築用地,40.53,33.98,288.19,8.48
宜蘭縣,員山鄉,同新路-永同路與新城路間,8,裡地,透天住宅,鋼筋混凝土加強磚造,０７２０９,096年07月,2,全,甲種建築用地,28.67,28.86,300,10.40
宜蘭縣,員山鄉,同新路-永同路與頭份路間,8,裡地,透天住宅,鋼筋混凝土加強磚造,０６９０２,098年07月,2,全,交通用地,48.16,35.24,310.1,8.80
宜蘭縣,員山鄉,同新路-同新路404巷,8,裡地,透天住宅,鋼筋混凝土加強磚造,０７２０９,096年04月,2,全,甲種建築用地,21.78,22.26,280,12.58
宜蘭縣,員山鄉,同新路-同新路近枕山慶安牌樓,8,袋地,透天住宅,鋼筋混凝土加強磚造,０９４１１,094年07月,2,全,一般農業區,18.16,23.85,150,6.29
宜蘭縣,員山鄉,同新路-同新路近枕山慶安廟牌樓,8,臨街地,透天住宅,鋼筋混凝土加強磚造,０７９１２,094年12月,2,全,甲種建築用地,27.59,32.33,250,7.73
宜蘭縣,員山鄉,同新路-同樂社區活動中心旁,8,裡地,透天住宅,鋼筋混凝土加強磚造,０７３０３,094年12月,2,全,乙種建築用地,32.87,33.86,200,5.91
宜蘭縣,員山鄉,同新路-同樂國小與同樂社區活動中心之間,10,臨街地,透天住宅,鋼筋混凝土加強磚造,０９４０７,094年07月,2,全,乙種建築用地,23.73,32.53,240,7.38
宜蘭縣,員山鄉,同新路-枕山路與永同路間,8,臨街地,透天住宅,鋼筋混凝土加強磚造,０７４０８,101年01月,2,全,甲種建築用地,27.37,32.33,268,8.29
宜蘭縣,員山鄉,同新路-新城路與枕山路間,8,裡地,透天住宅,鋼筋混凝土加強磚造,０７９１１,097年04月,2,全,甲種建築用地,18.15,24.31,185,7.61
宜蘭縣,員山鄉,圳寮路-尚惠路與尚深路間,15,裡地,透天住宅,鋼筋混凝土造,０８５１２,100年07月,4,全,甲種建築用地,21.28,53.79,400,7.44
宜蘭縣,員山鄉,成功一路-成功一路與大湖溪之間,8,裡地,透天住宅,鋼筋混凝土加強磚造,０７０１２,096年04月,1,全,甲種建築用地,22.81,13.33,100,7.50
宜蘭縣,員山鄉,成功路-水源路與榮光路間,8,裡地,農舍,鋼造,０９６０２,098年04月,1,全,農牧用地,260.88,41.33,450,10.89
宜蘭縣,員山鄉,成功路-員山路2段與深蓁路間,8,裡地,透天住宅,鋼筋混凝土加強磚造,０７０１２,095年04月,1,全,甲種建築用地,20.55,13.33,200,15.00
宜蘭縣,員山鄉,坡城路-坡城路至大礁溪間,7,裡地,透天住宅,鋼筋混凝土造,０８３０４,096年04月,3,全,甲種建築用地,32.22,54.13,330,6.10
宜蘭縣,員山鄉,坡城路-坡城路與大礁溪堤防之間,7,臨街地,透天住宅,鋼筋混凝土造,０８３０４,094年12月,2,全,甲種建築用地,34.13,42.56,300,7.05
宜蘭縣,員山鄉,宜52線-宜52線與南勢福德廟之間,15,裡地,農舍,鋼筋混凝土造,０９４０３,094年12月,3,全,農牧用地,240.49,70.90,750,10.58
宜蘭縣,員山鄉,宜5線-永同路雷公埤西側宜5線旁,7,裡地,透天住宅,鋼筋混凝土造,０８２１１,094年12月,3,全,乙種建築用地,36.77,55.48,400,7.21
宜蘭縣,員山鄉,尚深路-尚惠路與七圳路間,8,臨街地,廠辦,鋼筋混凝土造,１０００７,101年01月,2,全,丁種建築用地,70.65,90.37,800,8.85
宜蘭縣,員山鄉,尚深路-尚惠路與七圳路間,8,臨街地,廠辦,鋼筋混凝土造,１０００７,101年01月,2,全,丁種建築用地,71.74,90.37,804,8.90
宜蘭縣,員山鄉,尚深路-尚惠路與七圳路間,30,裡地,農舍,鋼筋混凝土造,０８０１０,101年01月,3,全,農牧用地,37.80,56.24,404,7.18
宜蘭縣,員山鄉,尚深路-員山路與深蓁路間,8,裡地,透天住宅,鋼筋混凝土造,０８８０５,097年04月,2,全,甲種建築用地,34.16,65.49,490,7.48
宜蘭縣,員山鄉,尚深路-深溝國小附近,12,裡地,透天住宅,鋼筋混凝土造,０９５０１,095年01月,2,全,農牧用地,311.70,66.35,800,12.06
宜蘭縣,員山鄉,尚惠路-員山路與惠民路間,8,裡地,透天住宅,鋼筋混凝土造,０８４０２,098年10月,3,全,乙種建築用地,69.88,44.08,490,11.12
宜蘭縣,員山鄉,尚惠路-員山路與惠民路間,8,裡地,農舍,鋼造,０９９０７,099年07月,1,全,農牧用地,386.59,2.00,540,270.00
宜蘭縣,員山鄉,尚惠路-惠民路與尚惠路間,10,裡地,農舍,鋼筋混凝土造,０９２０７,096年01月,3,全,農牧用地,458.69,127.26,1200,9.43
